entryDate,exitDate,side,entry,exit,net,returnPct,days,reason,mfePct
"2024-03-21","2024-06-25",1,67840.51,60293.3,-1131.380617569059,-11.31380617569059,96,"EMA52-2ATR cross",7.307551196180584
"2024-08-02","2024-08-05",1,65354.02,58161,-1119.5233315410433,-11.195233315410432,3,"EMA52-2ATR cross",0.370474532400622
"2024-10-05","2025-02-26",1,62086,88680.39,4259.192669845053,42.591926698450536,144,"EMA52-2ATR cross",76.5100022549367
"2025-06-01","2025-11-05",1,104591.88,101497.23,-315.5827307052907,-3.1558273070529075,157,"EMA52-2ATR cross",20.65910852735413
"2026-03-24","2026-03-30",1,70906.45,66010.93,-709.7291402968283,-7.097291402968282,6,"EMA52-2ATR cross",1.579038296233981
